127.0.0.1 - - [21/Aug/2022:14:17:44 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:17:47 +0900] "GET /c/resources/img/hero/hero-1.jpg HTTP/1.1" 200 380290
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:17:47 +0900] "GET /c/resources/fonts/ElegantIcons.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:17:47 +0900] "GET /c/resources/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:17:47 +0900] "GET /c/resources/img/assets/lantern.png HTTP/1.1" 200 1790943
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:17:47 +0900] "GET /c/resources/img/hero/hero-3.jpg HTTP/1.1" 200 752831
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:17:47 +0900] "GET /c/resources/img/book/800/9791158791919.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:17:47 +0900] "GET /c/resources/img/hero/hero-2.jpg HTTP/1.1" 200 641803
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:17:47 +0900] "GET /c/resources/img/logo/betty2.png HTTP/1.1" 200 2468
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:17:47 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:23 +0900] "GET /c/library/ HTTP/1.1" 200 23647
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:23 +0900] "GET /c/resources/css/modal.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:23 +0900] "GET /c/resources/css/table.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:23 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:23 +0900] "GET /c/resources/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:23 +0900] "GET /c/resources/css/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:23 +0900] "GET /c/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:24 +0900] "GET /c/resources/js/modal.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:24 +0900] "GET /c/resources/img/logo/betty2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:24 +0900] "GET /c/resources/img/facilities/b2.jpg HTTP/1.1" 200 302698
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:24 +0900] "GET /c/resources/img/facilities/a1.jpg HTTP/1.1" 200 384238
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:24 +0900] "GET /c/resources/img/facilities/b1.jpg HTTP/1.1" 200 304739
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:24 +0900] "GET /c/resources/img/assets/lantern.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:24 +0900] "GET /c/resources/img/facilities/a2.jpg HTTP/1.1" 200 317316
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:18:24 +0900] "GET /c/resources/img/facilities/a3.jpg HTTP/1.1" 200 304739
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/library/ HTTP/1.1" 200 23527
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/css/table.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/css/modal.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/css/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/js/modal.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/img/logo/betty2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/img/facilities/a1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/img/facilities/b1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/img/facilities/b2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/img/facilities/a2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/img/facilities/a3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:27:10 +0900] "GET /c/resources/img/assets/lantern.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/library/ HTTP/1.1" 200 23539
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/css/table.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/css/modal.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/css/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/js/modal.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/img/logo/betty2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/img/facilities/a1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/img/facilities/b1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/img/facilities/b2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/img/assets/lantern.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/img/facilities/a2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:29:11 +0900] "GET /c/resources/img/facilities/a3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/library/ HTTP/1.1" 200 23557
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/css/modal.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/css/table.css HTTP/1.1" 200 4046
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 200 2674
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/css/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/js/modal.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/img/facilities/a1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/img/logo/betty2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/img/facilities/b1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/img/facilities/b2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/img/facilities/a2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/img/assets/lantern.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:44:46 +0900] "GET /c/resources/img/facilities/a3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:13 +0900] "GET /c/library/ HTTP/1.1" 200 23557
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:13 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 200 2697
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/library/ HTTP/1.1" 200 23557
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/table.css HTTP/1.1" 200 4046
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/mypage.css HTTP/1.1" 200 1258
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/modal.css HTTP/1.1" 200 914
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/sidebar.css HTTP/1.1" 200 530
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 200 2697
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/bootstrap.css HTTP/1.1" 200 207909
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/font-awesome.css HTTP/1.1" 200 39751
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/elegant-icons.css HTTP/1.1" 200 26411
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/plyr.css HTTP/1.1" 200 37639
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/owl.carousel.css HTTP/1.1" 200 4930
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/slicknav.css HTTP/1.1" 200 3651
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/style.css HTTP/1.1" 200 42091
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/css/pjs.css HTTP/1.1" 200 127
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/js/bootstrap.min.js HTTP/1.1" 200 59973
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/js/player.js HTTP/1.1" 200 323583
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/js/mixitup.min.js HTTP/1.1" 200 89048
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/js/jquery.slicknav.js HTTP/1.1" 200 21561
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/js/main.js HTTP/1.1" 200 2806
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/js/owl.carousel.min.js HTTP/1.1" 200 44348
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/js/sidebar.js HTTP/1.1" 200 299
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/js/modal.js HTTP/1.1" 200 741
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/img/logo/betty2.png HTTP/1.1" 200 2468
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/img/facilities/b1.jpg HTTP/1.1" 200 304739
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/img/facilities/a1.jpg HTTP/1.1" 200 384238
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/img/facilities/b2.jpg HTTP/1.1" 200 302698
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/img/facilities/a2.jpg HTTP/1.1" 200 317316
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/img/assets/lantern.png HTTP/1.1" 200 1790943
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/img/facilities/a3.jpg HTTP/1.1" 200 304739
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/fonts/ElegantIcons.woff HTTP/1.1" 200 63664
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /c/resources/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:26 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:45:27 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:47:42 +0900] "GET /c/library/ HTTP/1.1" 200 23557
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:47:42 +0900] "GET /c/resources/css/table.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:47:42 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 200 2717
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:47:42 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/library/ HTTP/1.1" 200 23575
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/css/modal.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/css/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/img/facilities/a1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/js/modal.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/img/logo/betty2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/img/facilities/b1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:35 +0900] "GET /c/resources/img/facilities/b2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:36 +0900] "GET /c/resources/img/assets/lantern.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:36 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:36 +0900] "GET /c/resources/img/facilities/a3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:48:36 +0900] "GET /c/resources/img/facilities/a2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:49:33 +0900] "GET /c/library/ HTTP/1.1" 200 23575
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:49:33 +0900] "GET /c/resources/css/table.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:49:33 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 200 2688
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:49:33 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:50:20 +0900] "GET /c/library/ HTTP/1.1" 200 23570
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:50:20 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:50:20 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:50:41 +0900] "GET /c/library/ HTTP/1.1" 200 23576
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:50:41 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:50:42 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/library/ HTTP/1.1" 200 23576
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/css/table.css HTTP/1.1" 200 4181
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/css/modal.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/css/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/img/logo/betty2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/img/facilities/a1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/img/facilities/b1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/js/modal.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/img/facilities/b2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/img/facilities/a3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/img/assets/lantern.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/img/facilities/a2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:25 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:42 +0900] "GET /c/library/ HTTP/1.1" 200 23576
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:42 +0900] "GET /c/resources/css/table.css HTTP/1.1" 200 4140
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:53:42 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:12 +0900] "GET /c/library/ HTTP/1.1" 200 23576
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:12 +0900] "GET /c/resources/css/table.css HTTP/1.1" 200 4156
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:13 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:13 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:17 +0900] "GET /c/library/ HTTP/1.1" 200 23576
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:17 +0900] "GET /c/resources/css/table.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:17 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:23 +0900] "GET /c/resources/css/table.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:23 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:42 +0900] "GET /c/library/ HTTP/1.1" 200 23576
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:42 +0900] "GET /c/resources/css/table.css HTTP/1.1" 200 4161
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:42 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:54:42 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:55:27 +0900] "GET /c/library/ HTTP/1.1" 200 23576
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:55:27 +0900] "GET /c/resources/css/table.css HTTP/1.1" 200 4149
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:55:27 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:55:27 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:56:16 +0900] "GET /c/library/ HTTP/1.1" 200 23576
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:56:16 +0900] "GET /c/resources/css/table.css HTTP/1.1" 200 4150
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:56:16 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:56:16 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:57:05 +0900] "GET /c/library/ HTTP/1.1" 200 23576
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:57:05 +0900] "GET /c/resources/css/betty.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:57:05 +0900] "GET /c/resources/css/table.css HTTP/1.1" 200 4163
0:0:0:0:0:0:0:1 - - [21/Aug/2022:14:57:05 +0900] "GET /c/resources/css/bootstrap.css.map HTTP/1.1" 404 721
